step,stage,loss_jepa,loss_masked,loss_context,lr,grad_norm
384,stage1_layout,0.446139,0.333272,0.225734,5.00e-05,0.0929
385,stage1_layout,0.451057,0.337810,0.226493,5.00e-05,0.0714
386,stage1_layout,0.444532,0.332426,0.224213,5.00e-05,0.0821
387,stage1_layout,0.448022,0.334047,0.227950,5.00e-05,0.1185
388,stage1_layout,0.451397,0.337749,0.227296,5.00e-05,0.0945
389,stage1_layout,0.438322,0.326744,0.223156,5.00e-05,0.0702
390,stage1_layout,0.453978,0.339843,0.228271,5.00e-05,0.0917
391,stage1_layout,0.451583,0.336742,0.229680,5.00e-05,0.0821
392,stage1_layout,0.443460,0.331022,0.224875,5.00e-05,0.0781
393,stage1_layout,0.461485,0.344342,0.234285,5.00e-05,0.3312
394,stage1_layout,0.455996,0.340493,0.231006,5.00e-05,0.0859
395,stage1_layout,0.451632,0.338382,0.226501,5.00e-05,0.0890
396,stage1_layout,0.452318,0.338233,0.228169,5.00e-05,0.0847
397,stage1_layout,0.451216,0.335996,0.230440,5.00e-05,0.0951
398,stage1_layout,0.452108,0.338411,0.227394,5.00e-05,0.0909
399,stage1_layout,0.448701,0.334778,0.227845,5.00e-05,0.0904
400,stage1_layout,0.443596,0.330942,0.225308,5.00e-05,0.0718
401,stage1_layout,0.446593,0.334077,0.225032,5.00e-05,0.0828
402,stage1_layout,0.454841,0.339108,0.231466,5.00e-05,0.0960
403,stage1_layout,0.449168,0.336388,0.225561,5.00e-05,0.0707
404,stage1_layout,0.457554,0.341157,0.232795,5.00e-05,0.0794
405,stage1_layout,0.452147,0.338387,0.227520,5.00e-05,0.0857
406,stage1_layout,0.447334,0.334379,0.225911,5.00e-05,0.1294
407,stage1_layout,0.449705,0.336493,0.226424,5.00e-05,0.0775
408,stage1_layout,0.446358,0.334275,0.224166,5.00e-05,0.0821
409,stage1_layout,0.441674,0.329134,0.225080,5.00e-05,0.0644
410,stage1_layout,0.445231,0.333440,0.223581,5.00e-05,0.1414
411,stage1_layout,0.446389,0.333917,0.224943,5.00e-05,0.0654
412,stage1_layout,0.451759,0.335920,0.231678,5.00e-05,0.0689
413,stage1_layout,0.445576,0.333228,0.224695,5.00e-05,0.0573
414,stage1_layout,0.454654,0.339942,0.229424,5.00e-05,0.0540
415,stage1_layout,0.449843,0.335774,0.228139,5.00e-05,0.0749
416,stage1_layout,0.447750,0.334804,0.225892,5.00e-05,0.0780
417,stage1_layout,0.451985,0.338801,0.226369,5.00e-05,0.0952
418,stage1_layout,0.453213,0.338616,0.229194,5.00e-05,0.0760
419,stage1_layout,0.451294,0.334933,0.232723,5.00e-05,0.0608
420,stage1_layout,0.441400,0.330070,0.222659,5.00e-05,0.0790
421,stage1_layout,0.456090,0.340123,0.231935,5.00e-05,0.0838
422,stage1_layout,0.463124,0.344978,0.236290,5.00e-05,0.0779
423,stage1_layout,0.450607,0.338264,0.224686,5.00e-05,0.0880
424,stage1_layout,0.457817,0.342955,0.229723,5.00e-05,0.0768
425,stage1_layout,0.454819,0.338707,0.232222,5.00e-05,0.0674
426,stage1_layout,0.452692,0.338603,0.228177,5.00e-05,0.0611
427,stage1_layout,0.453493,0.339353,0.228280,5.00e-05,0.0652
428,stage1_layout,0.432748,0.321908,0.221679,5.00e-05,0.0613
429,stage1_layout,0.458048,0.343468,0.229162,5.00e-05,0.0727
430,stage1_layout,0.447212,0.334139,0.226145,5.00e-05,0.0890
431,stage1_layout,0.447461,0.334623,0.225676,5.00e-05,0.0906
432,stage1_layout,0.449932,0.336751,0.226364,5.00e-05,0.0618
433,stage1_layout,0.452069,0.338033,0.228073,5.00e-05,0.0818
434,stage1_layout,0.444905,0.333069,0.223672,5.00e-05,0.0517
435,stage1_layout,0.446679,0.334197,0.224963,5.00e-05,0.0804
436,stage1_layout,0.442609,0.331298,0.222623,5.00e-05,0.0658
437,stage1_layout,0.442884,0.331551,0.222666,5.00e-05,0.0733
438,stage1_layout,0.449221,0.335456,0.227530,5.00e-05,0.0702
439,stage1_layout,0.446607,0.333917,0.225381,5.00e-05,0.1052
440,stage1_layout,0.444240,0.332914,0.222651,5.00e-05,0.0648
441,stage1_layout,0.450299,0.336208,0.228181,5.00e-05,0.0918
442,stage1_layout,0.456523,0.341992,0.229062,5.00e-05,0.0572
443,stage1_layout,0.447083,0.334799,0.224566,5.00e-05,0.0936
444,stage1_layout,0.449742,0.336585,0.226314,5.00e-05,0.0701
445,stage1_layout,0.444797,0.331904,0.225785,5.00e-05,0.0833
446,stage1_layout,0.449680,0.336337,0.226686,5.00e-05,0.0658
447,stage1_layout,0.444526,0.331939,0.225173,5.00e-05,0.0688
448,stage1_layout,0.451618,0.338783,0.225669,5.00e-05,0.0801
449,stage1_layout,0.447326,0.335749,0.223155,5.00e-05,0.0654
450,stage1_layout,0.455024,0.337852,0.234344,5.00e-05,0.0711
451,stage1_layout,0.446603,0.332574,0.228058,5.00e-05,0.1128
452,stage1_layout,0.447517,0.335234,0.224565,5.00e-05,0.0806
453,stage1_layout,0.435662,0.325003,0.221319,5.00e-05,0.0816
454,stage1_layout,0.447374,0.336189,0.222370,5.00e-05,0.0768
455,stage1_layout,0.458695,0.343534,0.230323,5.00e-05,0.1291
456,stage2_agent,0.448925,0.333776,0.230297,1.47e-06,0.0900
457,stage2_agent,0.460114,0.341868,0.236492,2.21e-06,0.1054
458,stage2_agent,0.458174,0.341018,0.234312,2.94e-06,0.0867
459,stage2_agent,0.453489,0.338164,0.230651,3.68e-06,0.0807
460,stage2_agent,0.448457,0.333718,0.229477,4.41e-06,0.0666
461,stage2_agent,0.436774,0.322406,0.228737,5.15e-06,0.0737
462,stage2_agent,0.452659,0.337367,0.230585,5.88e-06,0.0601
463,stage2_agent,0.450142,0.334482,0.231322,6.62e-06,0.0572
464,stage2_agent,0.452673,0.337567,0.230211,7.35e-06,0.0802
465,stage2_agent,0.452720,0.337243,0.230954,8.09e-06,0.0878
466,stage2_agent,0.448960,0.333891,0.230138,8.82e-06,0.0639
467,stage2_agent,0.450027,0.336186,0.227683,9.56e-06,0.1214
468,stage2_agent,0.455609,0.339632,0.231954,1.03e-05,0.0631
469,stage2_agent,0.443749,0.330760,0.225978,1.10e-05,0.0936
470,stage2_agent,0.450302,0.335056,0.230493,1.18e-05,0.0700
471,stage2_agent,0.449490,0.335657,0.227666,1.25e-05,0.0558
472,stage2_agent,0.453957,0.339521,0.228871,1.32e-05,0.0743
473,stage2_agent,0.454647,0.338055,0.233183,1.40e-05,0.0961
474,stage2_agent,0.450112,0.334639,0.230947,1.47e-05,0.0830
475,stage2_agent,0.444998,0.331673,0.226649,1.54e-05,0.0869
476,stage2_agent,0.445790,0.330289,0.231002,1.62e-05,0.0550
477,stage2_agent,0.434051,0.321177,0.225748,1.69e-05,0.0762
478,stage2_agent,0.446353,0.332631,0.227444,1.76e-05,0.1030
479,stage2_agent,0.447385,0.333567,0.227636,1.84e-05,0.0646
480,stage2_agent,0.445226,0.331860,0.226732,1.91e-05,0.1266
481,stage2_agent,0.442649,0.330124,0.225051,1.99e-05,0.0908
482,stage2_agent,0.446235,0.333157,0.226155,2.06e-05,0.0595
483,stage2_agent,0.443778,0.330205,0.227146,2.13e-05,0.0950
484,stage2_agent,0.443179,0.330111,0.226135,2.21e-05,0.0616
485,stage2_agent,0.454283,0.338925,0.230716,2.28e-05,0.0655
486,stage2_agent,0.449268,0.335742,0.227051,2.35e-05,0.0650
487,stage2_agent,0.450207,0.335883,0.228649,2.43e-05,0.0617
488,stage2_agent,0.447200,0.332242,0.229916,2.50e-05,0.1057
489,stage2_agent,0.452172,0.335708,0.232927,2.57e-05,0.0676
490,stage2_agent,0.443727,0.330114,0.227227,2.65e-05,0.0701
491,stage2_agent,0.449048,0.335392,0.227311,2.72e-05,0.0575
492,stage2_agent,0.454412,0.338459,0.231907,2.79e-05,0.0711
493,stage2_agent,0.444917,0.330448,0.228937,2.87e-05,0.0713
494,stage2_agent,0.444394,0.329869,0.229049,2.94e-05,0.0808
495,stage2_agent,0.443097,0.330965,0.224262,3.01e-05,0.0825
496,stage2_agent,0.449429,0.335056,0.228746,3.09e-05,0.0953
497,stage2_agent,0.456313,0.340385,0.231854,3.16e-05,0.0712
498,stage2_agent,0.444548,0.331444,0.226209,3.24e-05,0.0835
499,stage2_agent,0.452709,0.337586,0.230246,3.31e-05,0.0683
500,stage2_agent,0.444501,0.332062,0.224878,3.38e-05,0.1372
501,stage2_agent,0.451127,0.336400,0.229454,3.46e-05,0.0697
502,stage2_agent,0.442376,0.330558,0.223636,3.53e-05,0.0676
503,stage2_agent,0.439108,0.326601,0.225014,3.60e-05,0.1047
504,stage2_agent,0.446080,0.333450,0.225261,3.68e-05,0.0695
505,stage2_agent,0.459976,0.343658,0.232636,3.75e-05,0.0893
506,stage2_agent,0.437635,0.325837,0.223597,3.82e-05,0.0965
507,stage2_agent,0.438435,0.327725,0.221421,3.90e-05,0.0669
508,stage2_agent,0.447554,0.333362,0.228384,3.97e-05,0.0988
509,stage2_agent,0.451597,0.337362,0.228470,4.04e-05,0.0733
510,stage2_agent,0.443101,0.331793,0.222616,4.12e-05,0.0663
511,stage2_agent,0.453184,0.335857,0.234655,4.19e-05,0.7892
512,stage2_agent,0.441119,0.329656,0.222925,4.26e-05,0.0913
513,stage2_agent,0.446788,0.333326,0.226924,4.34e-05,0.0823
514,stage2_agent,0.439393,0.327177,0.224432,4.41e-05,0.0762
515,stage2_agent,0.452272,0.337474,0.229597,4.49e-05,0.0734
516,stage2_agent,0.440971,0.329279,0.223384,4.56e-05,0.0712
517,stage2_agent,0.451955,0.337349,0.229212,4.63e-05,0.0978
518,stage2_agent,0.446401,0.334480,0.223842,4.71e-05,0.0724
519,stage2_agent,0.440047,0.328698,0.222698,4.78e-05,0.0937
520,stage2_agent,0.449363,0.336603,0.225519,4.85e-05,0.0837
521,stage2_agent,0.441081,0.328440,0.225283,4.93e-05,0.0927
522,stage2_agent,0.438627,0.328162,0.220930,5.00e-05,0.0757
523,stage2_agent,0.441665,0.331279,0.220773,5.00e-05,0.0808
524,stage2_agent,0.438201,0.325964,0.224473,5.00e-05,0.0974
525,stage2_agent,0.447353,0.333733,0.227240,5.00e-05,0.1542
526,stage2_agent,0.448392,0.335561,0.225662,5.00e-05,0.0867
527,stage2_agent,0.447012,0.333533,0.226956,5.00e-05,0.0936
528,stage2_agent,0.441753,0.329482,0.224542,5.00e-05,0.0983
529,stage2_agent,0.446201,0.333305,0.225792,5.00e-05,0.0697
530,stage2_agent,0.451209,0.337649,0.227119,5.00e-05,0.0955
531,stage2_agent,0.449810,0.335036,0.229547,5.00e-05,0.0809
532,stage2_agent,0.441906,0.331003,0.221805,5.00e-05,0.1302
533,stage2_agent,0.449953,0.336269,0.227369,5.00e-05,0.2393
534,stage2_agent,0.443327,0.330885,0.224884,5.00e-05,0.0790
535,stage2_agent,0.443261,0.331870,0.222784,5.00e-05,0.1005
536,stage2_agent,0.436793,0.325130,0.223327,5.00e-05,0.0718
537,stage2_agent,0.442956,0.331090,0.223732,5.00e-05,0.0621
538,stage2_agent,0.450296,0.335572,0.229448,5.00e-05,0.0910
539,stage2_agent,0.438870,0.328452,0.220838,5.00e-05,0.1102
540,stage2_agent,0.441199,0.330523,0.221353,5.00e-05,0.0977
541,stage2_agent,0.447819,0.334489,0.226659,5.00e-05,0.0604
542,stage2_agent,0.440443,0.329416,0.222054,5.00e-05,0.0654
543,stage2_agent,0.446335,0.334989,0.222692,5.00e-05,0.0815
544,stage2_agent,0.449144,0.336450,0.225388,5.00e-05,0.0774
545,stage2_agent,0.445087,0.332733,0.224709,5.00e-05,0.0711
546,stage2_agent,0.448681,0.334984,0.227395,5.00e-05,0.0621
547,stage2_agent,0.447038,0.333262,0.227552,5.00e-05,0.0713
548,stage2_agent,0.449393,0.335870,0.227046,5.00e-05,0.0754
549,stage2_agent,0.441209,0.330185,0.222048,5.00e-05,0.0664
550,stage2_agent,0.449697,0.336513,0.226370,5.00e-05,0.0855
551,stage2_agent,0.441514,0.330306,0.222415,5.00e-05,0.0700
552,stage2_agent,0.441830,0.331574,0.220511,5.00e-05,0.0720
553,stage2_agent,0.440735,0.329414,0.222642,5.00e-05,0.0877
554,stage2_agent,0.440367,0.329850,0.221034,5.00e-05,0.0689
555,stage2_agent,0.431218,0.322138,0.218160,5.00e-05,0.0655
556,stage2_agent,0.442888,0.331648,0.222480,5.00e-05,0.0701
557,stage2_agent,0.443045,0.332102,0.221886,5.00e-05,0.0672
558,stage2_agent,0.437887,0.326372,0.223029,5.00e-05,0.0708
559,stage2_agent,0.443700,0.331718,0.223965,5.00e-05,0.0680
560,stage2_agent,0.439547,0.329297,0.220499,5.00e-05,0.1823
561,stage2_agent,0.445491,0.333502,0.223978,5.00e-05,0.0812
562,stage2_agent,0.448198,0.334561,0.227274,5.00e-05,0.0576
563,stage2_agent,0.444251,0.332668,0.223165,5.00e-05,0.0653
564,stage2_agent,0.445147,0.333165,0.223964,5.00e-05,0.0652
565,stage2_agent,0.452739,0.338191,0.229097,5.00e-05,0.0749
566,stage2_agent,0.439700,0.329501,0.220398,5.00e-05,0.0768
567,stage2_agent,0.438137,0.326476,0.223323,5.00e-05,0.2180
568,stage2_agent,0.439471,0.328862,0.221217,5.00e-05,0.0737
569,stage2_agent,0.439140,0.328771,0.220737,5.00e-05,0.0684
570,stage2_agent,0.443359,0.332969,0.220780,5.00e-05,0.0901
571,stage2_agent,0.441131,0.331637,0.218989,5.00e-05,0.0669
572,stage2_agent,0.446967,0.335045,0.223843,5.00e-05,0.0773
573,stage2_agent,0.444676,0.334145,0.221061,5.00e-05,0.0616
574,stage2_agent,0.442778,0.331533,0.222489,5.00e-05,0.0609
575,stage2_agent,0.451582,0.337151,0.228862,5.00e-05,0.0696
576,stage2_agent,0.444745,0.333217,0.223055,5.00e-05,0.0708
577,stage2_agent,0.446736,0.334257,0.224958,5.00e-05,0.0661
578,stage2_agent,0.448501,0.334025,0.228952,5.00e-05,0.0631
579,stage2_agent,0.456035,0.341012,0.230046,5.00e-05,0.0876
580,stage2_agent,0.438852,0.329256,0.219192,5.00e-05,0.0706
581,stage2_agent,0.448298,0.336719,0.223159,5.00e-05,0.0974
582,stage2_agent,0.438857,0.328548,0.220618,5.00e-05,0.0592
583,stage2_agent,0.437944,0.325316,0.225256,5.00e-05,0.2101
584,stage2_agent,0.443009,0.331532,0.222954,5.00e-05,0.0699
585,stage2_agent,0.440477,0.329346,0.222262,5.00e-05,0.0587
586,stage2_agent,0.437915,0.328172,0.219488,5.00e-05,0.0757
587,stage2_agent,0.438068,0.327946,0.220243,5.00e-05,0.0783
588,stage2_agent,0.440286,0.329528,0.221516,5.00e-05,0.0680
589,stage2_agent,0.442023,0.331144,0.221758,5.00e-05,0.0654
590,stage2_agent,0.451313,0.339555,0.223515,5.00e-05,0.1087
591,stage2_agent,0.452014,0.336214,0.231602,5.00e-05,0.0898
592,stage2_agent,0.443201,0.330940,0.224522,5.00e-05,0.0871
593,stage2_agent,0.444254,0.330696,0.227116,5.00e-05,0.0812
594,stage2_agent,0.443062,0.330860,0.224404,5.00e-05,0.0730
595,stage2_agent,0.446006,0.333512,0.224988,5.00e-05,0.0851
596,stage2_agent,0.443595,0.333080,0.221030,5.00e-05,0.0846
597,stage2_agent,0.442355,0.331571,0.221568,5.00e-05,0.0765
598,stage2_agent,0.451576,0.338181,0.226789,5.00e-05,0.1094
599,stage2_agent,0.438188,0.329033,0.218311,5.00e-05,0.1171
600,stage2_agent,0.439743,0.329364,0.220759,5.00e-05,0.0720
601,stage2_agent,0.447005,0.334692,0.224627,5.00e-05,0.0853
602,stage2_agent,0.442163,0.331813,0.220699,5.00e-05,0.0762
603,stage2_agent,0.436857,0.327270,0.219174,5.00e-05,0.0756
604,stage2_agent,0.448928,0.336358,0.225139,5.00e-05,0.0774
605,stage2_agent,0.434650,0.326006,0.217289,5.00e-05,0.0733
606,stage2_agent,0.445035,0.333483,0.223103,5.00e-05,0.1117
607,stage2_agent,0.436538,0.326091,0.220894,5.00e-05,0.0709
608,stage2_agent,0.436113,0.326797,0.218631,5.00e-05,0.0671
609,stage2_agent,0.445846,0.334392,0.222908,5.00e-05,0.0757
610,stage2_agent,0.437764,0.327442,0.220645,5.00e-05,0.1200
611,stage2_agent,0.445465,0.333587,0.223756,5.00e-05,0.0731
612,stage2_agent,0.435933,0.326681,0.218505,5.00e-05,0.1175
613,stage2_agent,0.457237,0.340918,0.232638,5.00e-05,0.0634
614,stage2_agent,0.446656,0.336122,0.221066,5.00e-05,0.0619
615,stage2_agent,0.438862,0.328828,0.220069,5.00e-05,0.0647
616,stage2_agent,0.434896,0.324985,0.219821,5.00e-05,0.0676
617,stage2_agent,0.439727,0.328857,0.221741,5.00e-05,0.0572
618,stage2_agent,0.435919,0.326226,0.219387,5.00e-05,0.0893
619,stage2_agent,0.436879,0.327615,0.218528,5.00e-05,0.0683
620,stage2_agent,0.441234,0.332019,0.218432,5.00e-05,0.0653
621,stage2_agent,0.448088,0.336084,0.224007,5.00e-05,0.0718
622,stage2_agent,0.442452,0.333196,0.218512,5.00e-05,0.0687
623,stage2_agent,0.437350,0.327717,0.219265,5.00e-05,0.2205
624,stage2_agent,0.444259,0.332601,0.223316,5.00e-05,0.0754
625,stage2_agent,0.442993,0.331723,0.222540,5.00e-05,0.0783
626,stage2_agent,0.447765,0.334798,0.225935,5.00e-05,0.0720
627,stage2_agent,0.435702,0.325051,0.221302,5.00e-05,0.0727
628,stage2_agent,0.445866,0.334973,0.221787,5.00e-05,0.0566
629,stage2_agent,0.444507,0.333749,0.221516,5.00e-05,0.0631
630,stage2_agent,0.451015,0.338730,0.224570,5.00e-05,0.0664
631,stage2_agent,0.438205,0.328573,0.219264,5.00e-05,0.0697
632,stage2_agent,0.443945,0.332636,0.222617,5.00e-05,0.0688
633,stage2_agent,0.440585,0.330747,0.219677,5.00e-05,0.0910
634,stage2_agent,0.445789,0.333557,0.224463,5.00e-05,0.0930
635,stage2_agent,0.437614,0.328508,0.218212,5.00e-05,0.0847
636,stage2_agent,0.428244,0.318492,0.219504,5.00e-05,0.0576
637,stage2_agent,0.445378,0.335400,0.219956,5.00e-05,0.0668
638,stage2_agent,0.436052,0.327549,0.217005,5.00e-05,0.0683
639,stage2_agent,0.450278,0.337342,0.225871,5.00e-05,0.1111
640,stage2_agent,0.449865,0.336439,0.226852,5.00e-05,0.0605
641,stage2_agent,0.437563,0.327352,0.220423,5.00e-05,0.0597
642,stage2_agent,0.453367,0.337910,0.230913,5.00e-05,0.0746
643,stage2_agent,0.433686,0.324761,0.217849,5.00e-05,0.0545
644,stage2_agent,0.448150,0.335623,0.225054,5.00e-05,0.0670
645,stage2_agent,0.449858,0.336091,0.227534,5.00e-05,0.1064
646,stage2_agent,0.433427,0.324079,0.218696,5.00e-05,0.1438
647,stage2_agent,0.436554,0.327852,0.217404,5.00e-05,0.0544
648,stage2_agent,0.437680,0.328820,0.217719,5.00e-05,0.0625
649,stage2_agent,0.444151,0.333390,0.221521,5.00e-05,0.0922
650,stage2_agent,0.449677,0.335660,0.228034,5.00e-05,0.1048
651,stage2_agent,0.447990,0.335892,0.224194,5.00e-05,0.0738
652,stage2_agent,0.436580,0.326463,0.220235,5.00e-05,0.0781
653,stage2_agent,0.445699,0.333673,0.224052,5.00e-05,0.0672
654,stage2_agent,0.442480,0.332582,0.219796,5.00e-05,0.0620
655,stage2_agent,0.445233,0.334154,0.222159,5.00e-05,0.0724
656,stage2_agent,0.441058,0.330740,0.220635,5.00e-05,0.0530
657,stage2_agent,0.443236,0.332871,0.220730,5.00e-05,0.0666
658,stage2_agent,0.434412,0.326263,0.216298,5.00e-05,0.0661
659,stage2_agent,0.437836,0.328717,0.218238,5.00e-05,0.0494
660,stage2_agent,0.442314,0.332224,0.220181,5.00e-05,0.0659
661,stage2_agent,0.440815,0.331484,0.218663,5.00e-05,0.0731
662,stage2_agent,0.440549,0.330339,0.220421,5.00e-05,0.0628
663,stage2_agent,0.438705,0.329713,0.217984,5.00e-05,0.0812
664,stage2_agent,0.447320,0.336243,0.222153,5.00e-05,0.0664
665,stage2_agent,0.436872,0.328011,0.217720,5.00e-05,0.0799
666,stage2_agent,0.445389,0.334468,0.221843,5.00e-05,0.1053
667,stage2_agent,0.436146,0.327613,0.217066,5.00e-05,0.0618
668,stage2_agent,0.434473,0.325174,0.218599,5.00e-05,0.0580
669,stage2_agent,0.422998,0.315959,0.214078,5.00e-05,0.0666
670,stage2_agent,0.443127,0.332972,0.220310,5.00e-05,0.0643
671,stage2_agent,0.444619,0.333623,0.221991,5.00e-05,0.0682
672,stage2_agent,0.435289,0.325954,0.218670,5.00e-05,0.0838
673,stage2_agent,0.435034,0.325241,0.219585,5.00e-05,0.0814
674,stage2_agent,0.441020,0.331383,0.219274,5.00e-05,0.0679
675,stage2_agent,0.449119,0.337227,0.223782,5.00e-05,0.0805
676,stage2_agent,0.432087,0.323502,0.217170,5.00e-05,0.0867
677,stage2_agent,0.445381,0.333778,0.223207,5.00e-05,0.0789
678,stage2_agent,0.441737,0.330966,0.221543,5.00e-05,0.0849
679,stage2_agent,0.434916,0.326725,0.216382,5.00e-05,0.0621
680,stage2_agent,0.442861,0.332282,0.221157,5.00e-05,0.0555
681,stage2_agent,0.443173,0.333682,0.218983,5.00e-05,0.0645
682,stage2_agent,0.445088,0.333371,0.223435,5.00e-05,0.0616
683,stage2_agent,0.447002,0.334931,0.224140,5.00e-05,0.1070
684,stage2_agent,0.446512,0.334285,0.224455,5.00e-05,0.0802
685,stage2_agent,0.434113,0.326128,0.215970,5.00e-05,0.0623
686,stage2_agent,0.446512,0.334560,0.223905,5.00e-05,0.0631
687,stage2_agent,0.437977,0.328889,0.218176,5.00e-05,0.0911
688,stage2_agent,0.443272,0.332776,0.220991,5.00e-05,0.0632
689,stage2_agent,0.438103,0.328572,0.219062,5.00e-05,0.0691
690,stage2_agent,0.433082,0.325081,0.216002,5.00e-05,0.0896
691,stage2_agent,0.436145,0.327154,0.217984,5.00e-05,0.0854
692,stage2_agent,0.440511,0.329594,0.221834,5.00e-05,0.0661
693,stage2_agent,0.436575,0.327715,0.217721,5.00e-05,0.0910
694,stage2_agent,0.438643,0.329311,0.218662,5.00e-05,0.0827
695,stage2_agent,0.439821,0.329747,0.220147,5.00e-05,0.0613
696,stage2_agent,0.438483,0.330082,0.216801,5.00e-05,0.0934
697,stage2_agent,0.441613,0.331871,0.219484,5.00e-05,0.0692
698,stage2_agent,0.444237,0.333546,0.221383,5.00e-05,0.0567
699,stage2_agent,0.436344,0.328166,0.216356,5.00e-05,0.0553
700,stage2_agent,0.434819,0.326435,0.216766,5.00e-05,0.0588
701,stage2_agent,0.442317,0.331608,0.221418,5.00e-05,0.0662
702,stage2_agent,0.451056,0.338713,0.224685,5.00e-05,0.0585
703,stage2_agent,0.438844,0.328803,0.220082,5.00e-05,0.0591
704,stage2_agent,0.441410,0.332116,0.218587,5.00e-05,0.0608
705,stage2_agent,0.438692,0.329247,0.218890,5.00e-05,0.0904
706,stage2_agent,0.442356,0.332763,0.219187,5.00e-05,0.0624
707,stage2_agent,0.440937,0.330069,0.221735,5.00e-05,0.0672
708,stage2_agent,0.437935,0.327957,0.219956,5.00e-05,0.0641
709,stage2_agent,0.438499,0.329863,0.217272,5.00e-05,0.0747
710,stage2_agent,0.439038,0.329759,0.218559,5.00e-05,0.0664
711,stage2_agent,0.436791,0.327657,0.218267,5.00e-05,0.0710
712,stage2_agent,0.438836,0.330019,0.217634,5.00e-05,0.0737
713,stage2_agent,0.438037,0.328003,0.220069,5.00e-05,0.0711
714,stage2_agent,0.444345,0.333918,0.220853,5.00e-05,0.0609
715,stage2_agent,0.445867,0.334191,0.223351,5.00e-05,0.0814
716,stage2_agent,0.433441,0.325319,0.216245,5.00e-05,0.0659
717,stage2_agent,0.433134,0.324276,0.217717,5.00e-05,0.0766
718,stage2_agent,0.437619,0.327895,0.219446,5.00e-05,0.0623
719,stage2_agent,0.451081,0.339170,0.223824,5.00e-05,0.0785
720,stage2_agent,0.436931,0.327682,0.218497,5.00e-05,0.0626
721,stage2_agent,0.439650,0.330152,0.218998,5.00e-05,0.0826
722,stage2_agent,0.439488,0.331154,0.216669,5.00e-05,0.0694
723,stage2_agent,0.431903,0.324583,0.214640,5.00e-05,0.0749
724,stage2_agent,0.443709,0.331826,0.223765,5.00e-05,0.0647
725,stage2_agent,0.442913,0.332827,0.220173,5.00e-05,0.0833
726,stage2_agent,0.432055,0.324593,0.214924,5.00e-05,0.0841
727,stage2_agent,0.430328,0.321802,0.217053,5.00e-05,0.0615
728,stage2_agent,0.436335,0.328478,0.215715,5.00e-05,0.0981
729,stage2_agent,0.446954,0.336322,0.221264,5.00e-05,0.0820
730,stage2_agent,0.441237,0.331179,0.220116,5.00e-05,0.0706
731,stage2_agent,0.445316,0.333492,0.223649,5.00e-05,0.0654
732,stage2_agent,0.442906,0.331560,0.222692,5.00e-05,0.0745
733,stage2_agent,0.444216,0.333512,0.221410,5.00e-05,0.0776
734,stage2_agent,0.436268,0.326764,0.219007,5.00e-05,0.1167
735,stage2_agent,0.443015,0.331004,0.224022,5.00e-05,0.0729
736,stage2_agent,0.440481,0.330531,0.219900,5.00e-05,0.0728
737,stage2_agent,0.431044,0.324300,0.213487,5.00e-05,0.0778
738,stage2_agent,0.442478,0.332252,0.220452,5.00e-05,0.0624
739,stage2_agent,0.434770,0.326472,0.216597,5.00e-05,0.1363
740,stage2_agent,0.440865,0.331267,0.219196,5.00e-05,0.0665
741,stage2_agent,0.437847,0.329415,0.216865,5.00e-05,0.0674
742,stage2_agent,0.432456,0.324713,0.215486,5.00e-05,0.1038
743,stage2_agent,0.437262,0.329266,0.215991,5.00e-05,0.0597
744,stage2_agent,0.445615,0.332774,0.225682,5.00e-05,0.0627
745,stage2_agent,0.440525,0.329752,0.221546,5.00e-05,0.0851
746,stage2_agent,0.445163,0.334715,0.220897,5.00e-05,0.0599
747,stage2_agent,0.435385,0.326748,0.217274,5.00e-05,0.0642
748,stage2_agent,0.434410,0.325390,0.218042,5.00e-05,0.0667
749,stage2_agent,0.438202,0.328531,0.219343,5.00e-05,0.0734
750,stage2_agent,0.443912,0.333946,0.219932,5.00e-05,0.0786
751,stage2_agent,0.433692,0.324923,0.217538,5.00e-05,0.0804
752,stage2_agent,0.439333,0.330176,0.218315,5.00e-05,0.0663
753,stage2_agent,0.437233,0.326544,0.221378,5.00e-05,0.0685
754,stage2_agent,0.439455,0.330446,0.218018,5.00e-05,0.0512
755,stage2_agent,0.431975,0.325352,0.213245,5.00e-05,0.0549
756,stage2_agent,0.438867,0.329521,0.218692,5.00e-05,0.0682
757,stage2_agent,0.440488,0.331344,0.218289,5.00e-05,0.0545
758,stage2_agent,0.430994,0.323066,0.215856,5.00e-05,0.0691
759,stage2_agent,0.439461,0.329584,0.219755,5.00e-05,0.0768
760,stage2_agent,0.434142,0.326519,0.215246,5.00e-05,0.0577
761,stage2_agent,0.448210,0.335733,0.224956,5.00e-05,0.0648
762,stage2_agent,0.435268,0.326698,0.217140,5.00e-05,0.0759
763,stage2_agent,0.438224,0.330134,0.216180,5.00e-05,0.0587
764,stage2_agent,0.447412,0.335403,0.224019,5.00e-05,0.0696
765,stage2_agent,0.441907,0.331969,0.219877,5.00e-05,0.0833
766,stage2_agent,0.432779,0.325878,0.213803,5.00e-05,0.0738
767,stage2_agent,0.438172,0.329336,0.217673,5.00e-05,0.0555
768,stage2_agent,0.437807,0.328870,0.217875,5.00e-05,0.0631
769,stage2_agent,0.441295,0.332400,0.217790,5.00e-05,0.0554
770,stage2_agent,0.443815,0.332594,0.222441,5.00e-05,0.0528
771,stage2_agent,0.437944,0.329364,0.217159,5.00e-05,0.0532
