step,epoch,loss_jepa,loss_drift,loss_total,lr,grad_norm,throughput,val_loss
199,0,0.476007,0.000723,0.476730,2.32e-06,0.0947,0.15,
200,0,0.469998,0.000715,0.470713,2.27e-06,0.0744,0.14,
201,0,0.481002,0.000707,0.481709,2.22e-06,0.0465,0.14,
202,0,0.487452,0.000700,0.488152,2.17e-06,0.1240,0.16,
203,0,0.478886,0.000693,0.479580,2.12e-06,0.0538,0.15,
204,0,0.481150,0.000687,0.481837,2.07e-06,0.0488,0.15,
205,0,0.473171,0.000681,0.473852,2.02e-06,0.0516,0.15,
206,0,0.478847,0.000675,0.479523,1.97e-06,0.0522,0.15,
207,0,0.488841,0.000669,0.489510,1.92e-06,0.0531,0.16,
208,0,0.487040,0.000664,0.487704,1.87e-06,0.0445,0.17,
209,0,0.488820,0.000658,0.489478,1.82e-06,0.0704,0.16,
210,0,0.485864,0.000653,0.486516,1.77e-06,0.0503,0.16,
211,0,0.484392,0.000647,0.485039,1.73e-06,0.0529,0.16,
212,0,0.490492,0.000642,0.491134,1.68e-06,0.0519,0.16,
213,0,0.480461,0.000638,0.481099,1.63e-06,0.0563,0.16,
214,0,0.478287,0.000633,0.478921,1.59e-06,0.0658,0.15,
215,0,0.484420,0.000628,0.485048,1.54e-06,0.0457,0.15,
216,0,0.477554,0.000623,0.478177,1.50e-06,0.0543,0.15,
217,0,0.483839,0.000618,0.484457,1.45e-06,0.0485,0.15,
218,0,0.481377,0.000613,0.481989,1.41e-06,0.0524,0.16,
219,0,0.479977,0.000608,0.480585,1.37e-06,0.0629,0.16,
220,0,0.474211,0.000603,0.474814,1.32e-06,0.0522,0.15,
221,0,0.476811,0.000598,0.477409,1.28e-06,0.0795,0.16,
222,0,0.480485,0.000592,0.481077,1.24e-06,0.0676,0.16,
223,0,0.485530,0.000588,0.486118,1.20e-06,0.0594,0.16,
223,0,,,,,,,1.630606
224,0,0.471825,0.000583,0.472408,1.16e-06,0.0685,0.04,
225,0,0.477690,0.000578,0.478268,1.12e-06,0.0530,0.15,
226,0,0.476278,0.000573,0.476851,1.08e-06,0.0592,0.15,
227,0,0.482328,0.000569,0.482897,1.04e-06,0.0495,0.15,
228,0,0.485195,0.000564,0.485760,1.01e-06,0.0601,0.15,
229,0,0.483429,0.000560,0.483989,9.70e-07,0.0454,0.15,
230,0,0.474135,0.000555,0.474690,9.33e-07,0.0464,0.14,
231,0,0.479728,0.000551,0.480279,8.97e-07,0.0455,0.14,
232,0,0.473609,0.000547,0.474156,8.62e-07,0.0564,0.14,
233,0,0.475340,0.000542,0.475882,8.28e-07,0.2955,0.15,
234,0,0.471603,0.000538,0.472141,7.94e-07,0.0643,0.15,
235,0,0.483446,0.000534,0.483979,7.60e-07,0.0552,0.15,
236,0,0.483507,0.000530,0.484037,7.28e-07,0.0775,0.16,
237,0,0.482664,0.000527,0.483190,6.96e-07,0.0545,0.16,
238,0,0.479766,0.000524,0.480290,6.65e-07,0.0403,0.15,
239,0,0.491036,0.000521,0.491557,6.34e-07,0.0562,0.15,
240,0,0.484119,0.000519,0.484638,6.04e-07,0.0487,0.14,
241,0,0.480576,0.000516,0.481092,5.75e-07,0.0503,0.14,
242,0,0.487392,0.000512,0.487904,5.46e-07,0.0523,0.15,
243,0,0.474622,0.000510,0.475131,5.19e-07,0.0679,0.14,
244,0,0.476373,0.000507,0.476880,4.91e-07,0.0538,0.14,
245,0,0.473584,0.000505,0.474089,4.65e-07,0.1421,0.14,
246,0,0.474635,0.000502,0.475137,4.39e-07,0.0498,0.14,
247,0,0.474386,0.000500,0.474886,4.14e-07,0.0476,0.15,
248,0,0.478532,0.000498,0.479029,3.90e-07,0.0537,0.15,
249,0,0.488327,0.000495,0.488822,3.66e-07,0.0394,0.15,
250,0,0.486162,0.000493,0.486655,3.43e-07,0.0610,0.12,
251,0,0.483689,0.000491,0.484180,3.21e-07,0.6865,0.14,
251,0,,,,,,,1.630838
252,0,0.479434,0.000489,0.479923,2.99e-07,0.0538,0.04,
253,0,0.477676,0.000487,0.478164,2.78e-07,0.0908,0.15,
254,0,0.486777,0.000486,0.487263,2.58e-07,0.0462,0.15,
255,0,0.487791,0.000484,0.488275,2.39e-07,0.0511,0.15,
256,0,0.480084,0.000483,0.480567,2.20e-07,0.0525,0.15,
257,0,0.477716,0.000481,0.478197,2.03e-07,0.0535,0.15,
258,0,0.482699,0.000480,0.483179,1.85e-07,0.0464,0.15,
259,0,0.479131,0.000479,0.479610,1.69e-07,0.0517,0.15,
260,0,0.477092,0.000478,0.477570,1.53e-07,0.0461,0.16,
261,0,0.479661,0.000477,0.480138,1.39e-07,0.0633,0.16,
262,0,0.471508,0.000476,0.471984,1.24e-07,0.0502,0.15,
263,0,0.479776,0.000475,0.480251,1.11e-07,0.0510,0.15,
264,0,0.482713,0.000474,0.483187,1.00e-07,0.0608,0.15,
265,0,0.473720,0.000473,0.474194,1.00e-07,0.0463,0.15,
266,0,0.490915,0.000473,0.491388,1.00e-07,0.0629,0.15,
267,0,0.488098,0.000472,0.488570,1.00e-07,0.0545,0.15,
268,0,0.496479,0.000471,0.496950,1.00e-07,0.0675,0.16,
269,0,0.474006,0.000471,0.474477,1.00e-07,0.0467,0.16,
270,0,0.481278,0.000470,0.481748,1.00e-07,0.0420,0.15,
271,0,0.474888,0.000469,0.475357,1.00e-07,0.0647,0.15,
272,0,0.473922,0.000469,0.474391,1.00e-07,0.0451,0.15,
273,0,0.476475,0.000468,0.476943,1.00e-07,0.1684,0.15,
274,0,0.474978,0.000467,0.475445,1.00e-07,0.0586,0.15,
275,0,0.477718,0.000466,0.478185,1.00e-07,0.0667,0.15,
276,0,0.476300,0.000466,0.476766,1.00e-07,0.0553,0.15,
277,0,0.479340,0.000465,0.479805,1.00e-07,0.0617,0.15,
278,0,0.475631,0.000464,0.476095,1.00e-07,0.0433,0.14,
279,0,0.484972,0.000463,0.485435,1.00e-07,0.0579,0.15,
279,0,,,,,,,1.631344
280,0,0.489718,0.000463,0.490181,1.00e-07,0.0610,0.04,
